fecha,equipo,elo,torneo
2013-02-10,Atlante,1441.29,2012/2013 - Clausura
2013-02-10,San Luis,1363.77,2012/2013 - Clausura
2013-02-10,Puebla,1471.62,2012/2013 - Clausura
2013-02-10,Toluca,1491.65,2012/2013 - Clausura
2013-02-10,Tigres,1632.38,2012/2013 - Clausura
2013-02-10,Santos Laguna,1514.56,2012/2013 - Clausura
2013-02-10,Pachuca,1524.41,2012/2013 - Clausura
2013-02-16,Chiapas,1459.14,2012/2013 - Clausura
2013-02-16,Tijuana,1620.09,2012/2013 - Clausura
2013-02-16,América,1632.67,2012/2013 - Clausura
2013-02-16,Toluca,1501.54,2012/2013 - Clausura
2013-02-17,Pachuca,1542.02,2012/2013 - Clausura
2013-02-17,Cruz Azul,1542.67,2012/2013 - Clausura
2013-02-17,Tigres,1623.48,2012/2013 - Clausura
2013-02-17,Santos Laguna,1523.46,2012/2013 - Clausura
2013-02-17,Leon,1500.62,2012/2013 - Clausura
2013-02-17,San Luis,1353.17,2012/2013 - Clausura
2013-02-17,Atlas,1523.88,2012/2013 - Clausura
2013-02-17,Monterrey,1467.29,2012/2013 - Clausura
2013-02-17,Pumas,1492.21,2012/2013 - Clausura
2013-02-17,Morelia,1518.18,2012/2013 - Clausura
2013-02-17,Puebla,1467.75,2012/2013 - Clausura
2013-02-17,Chivas,1489.64,2012/2013 - Clausura
2013-02-18,Atlante,1434.57,2012/2013 - Clausura
2013-02-18,Querétaro,1392.43,2012/2013 - Clausura
2013-02-23,Morelia,1535.08,2012/2013 - Clausura
2013-02-23,Pachuca,1525.12,2012/2013 - Clausura
2013-02-23,Santos Laguna,1545.58,2012/2013 - Clausura
2013-02-23,América,1610.55,2012/2013 - Clausura
2013-02-23,Cruz Azul,1519.94,2012/2013 - Clausura
2013-02-23,Tigres,1646.21,2012/2013 - Clausura
2013-02-23,Querétaro,1393.87,2012/2013 - Clausura
2013-02-23,Atlas,1522.44,2012/2013 - Clausura
2013-02-24,Monterrey,1486.82,2012/2013 - Clausura
2013-02-24,Puebla,1448.22,2012/2013 - Clausura
2013-02-24,San Luis,1331.15,2012/2013 - Clausura
2013-02-24,Pumas,1514.23,2012/2013 - Clausura
2013-02-24,Tijuana,1628.12,2012/2013 - Clausura
2013-02-24,Atlante,1426.54,2012/2013 - Clausura
2013-02-24,Toluca,1514.72,2012/2013 - Clausura
2013-02-24,Chiapas,1445.96,2012/2013 - Clausura
2013-02-24,Chivas,1505.78,2012/2013 - Clausura
2013-02-24,Leon,1484.48,2012/2013 - Clausura
2013-03-02,Chiapas,1421.14,2012/2013 - Clausura
2013-03-02,Santos Laguna,1570.4,2012/2013 - Clausura
2013-03-02,América,1624.11,2012/2013 - Clausura
2013-03-02,Cruz Azul,1506.38,2012/2013 - Clausura
2013-03-02,Querétaro,1414.98,2012/2013 - Clausura
2013-03-02,Monterrey,1465.71,2012/2013 - Clausura
2013-03-03,Pachuca,1531.82,2012/2013 - Clausura
2013-03-03,San Luis,1324.45,2012/2013 - Clausura
2013-03-03,Tigres,1637.53,2012/2013 - Clausura
2013-03-03,Morelia,1543.76,2012/2013 - Clausura
2013-03-03,Leon,1454.89,2012/2013 - Clausura
2013-03-03,Puebla,1477.81,2012/2013 - Clausura
2013-03-03,Atlas,1544.34,2012/2013 - Clausura
2013-03-03,Tijuana,1606.22,2012/2013 - Clausura
2013-03-03,Pumas,1509.39,2012/2013 - Clausura
2013-03-03,Chivas,1510.62,2012/2013 - Clausura
2013-03-04,Atlante,1404.26,2012/2013 - Clausura
2013-03-04,Toluca,1537.0,2012/2013 - Clausura
2013-03-09,Morelia,1542.86,2012/2013 - Clausura
2013-03-09,América,1625.01,2012/2013 - Clausura
2013-03-09,Cruz Azul,1498.58,2012/2013 - Clausura
2013-03-09,Chiapas,1428.94,2012/2013 - Clausura
2013-03-10,Monterrey,1480.61,2012/2013 - Clausura
2013-03-10,Leon,1439.99,2012/2013 - Clausura
2013-03-10,Santos Laguna,1578.06,2012/2013 - Clausura
2013-03-10,Atlante,1396.6,2012/2013 - Clausura
2013-03-10,Tijuana,1569.92,2012/2013 - Clausura
2013-03-10,Querétaro,1451.28,2012/2013 - Clausura
2013-03-10,San Luis,1314.68,2012/2013 - Clausura
2013-03-10,Tigres,1647.3,2012/2013 - Clausura
2013-03-10,Toluca,1509.84,2012/2013 - Clausura
2013-03-10,Atlas,1571.5,2012/2013 - Clausura
2013-03-10,Puebla,1452.08,2012/2013 - Clausura
2013-03-10,Pumas,1535.12,2012/2013 - Clausura
2013-03-10,Chivas,1527.36,2012/2013 - Clausura
2013-03-10,Pachuca,1515.08,2012/2013 - Clausura
2013-03-16,Chiapas,1429.58,2012/2013 - Clausura
2013-03-16,Morelia,1542.22,2012/2013 - Clausura
2013-03-16,América,1611.77,2012/2013 - Clausura
2013-03-16,San Luis,1327.92,2012/2013 - Clausura
2013-03-16,Querétaro,1470.27,2012/2013 - Clausura
2013-03-16,Toluca,1490.85,2012/2013 - Clausura
2013-03-17,Pachuca,1527.2,2012/2013 - Clausura
2013-03-17,Puebla,1439.96,2012/2013 - Clausura
2013-03-17,Tigres,1638.34,2012/2013 - Clausura
2013-03-17,Chivas,1536.32,2012/2013 - Clausura
2013-03-17,Atlas,1544.3,2012/2013 - Clausura
2013-03-17,Santos Laguna,1605.26,2012/2013 - Clausura
2013-03-17,Tijuana,1561.97,2012/2013 - Clausura
2013-03-17,Monterrey,1488.56,2012/2013 - Clausura
2013-03-17,Pumas,1526.97,2012/2013 - Clausura
2013-03-17,Leon,1448.14,2012/2013 - Clausura
2013-03-18,Atlante,1369.66,2012/2013 - Clausura
2013-03-18,Cruz Azul,1525.52,2012/2013 - Clausura
2013-03-30,Cruz Azul,1499.03,2012/2013 - Clausura
2013-03-30,Atlas,1570.79,2012/2013 - Clausura
2013-03-30,Toluca,1510.61,2012/2013 - Clausura
2013-03-30,Tijuana,1542.21,2012/2013 - Clausura
2013-03-31,Morelia,1552.17,2012/2013 - Clausura
2013-03-31,Atlante,1359.71,2012/2013 - Clausura
2013-03-31,Monterrey,1510.9,2012/2013 - Clausura
2013-03-31,Pumas,1504.63,2012/2013 - Clausura
2013-03-31,Santos Laguna,1595.83,2012/2013 - Clausura
2013-03-31,Querétaro,1479.7,2012/2013 - Clausura
2013-03-31,Leon,1447.18,2012/2013 - Clausura
2013-03-31,Pachuca,1528.16,2012/2013 - Clausura
2013-03-31,San Luis,1355.14,2012/2013 - Clausura
2013-03-31,Chiapas,1402.36,2012/2013 - Clausura
2013-03-31,Puebla,1424.36,2012/2013 - Clausura
2013-03-31,Tigres,1653.94,2012/2013 - Clausura
2013-04-01,Chivas,1509.78,2012/2013 - Clausura
2013-04-01,América,1638.31,2012/2013 - Clausura
2013-04-06,Chiapas,1424.37,2012/2013 - Clausura
2013-04-06,Chivas,1487.77,2012/2013 - Clausura
2013-04-06,América,1626.82,2012/2013 - Clausura
2013-04-06,Puebla,1435.85,2012/2013 - Clausura
2013-04-06,Querétaro,1453.24,2012/2013 - Clausura
2013-04-06,Cruz Azul,1525.49,2012/2013 - Clausura
2013-04-07,Pachuca,1499.26,2012/2013 - Clausura
2013-04-07,Pumas,1533.53,2012/2013 - Clausura
2013-04-07,Tigres,1642.61,2012/2013 - Clausura
2013-04-07,Leon,1458.51,2012/2013 - Clausura
2013-04-07,Atlas,1565.53,2012/2013 - Clausura
2013-04-07,Morelia,1557.43,2012/2013 - Clausura
2013-04-07,Tijuana,1540.09,2012/2013 - Clausura
2013-04-07,Santos Laguna,1597.95,2012/2013 - Clausura
2013-04-07,Toluca,1526.14,2012/2013 - Clausura
2013-04-07,Monterrey,1495.37,2012/2013 - Clausura
2013-04-07,Atlante,1331.87,2012/2013 - Clausura
2013-04-07,San Luis,1382.98,2012/2013 - Clausura
2013-04-13,Santos Laguna,1609.63,2012/2013 - Clausura
2013-04-13,Toluca,1514.46,2012/2013 - Clausura
2013-04-13,Morelia,1567.59,2012/2013 - Clausura
2013-04-13,Querétaro,1443.08,2012/2013 - Clausura
2013-04-13,Cruz Azul,1548.51,2012/2013 - Clausura
2013-04-13,Tijuana,1517.07,2012/2013 - Clausura
2013-04-14,Monterrey,1513.47,2012/2013 - Clausura
2013-04-14,Pachuca,1481.16,2012/2013 - Clausura
2013-04-14,Leon,1461.62,2012/2013 - Clausura
2013-04-14,América,1623.71,2012/2013 - Clausura
2013-04-14,San Luis,1386.71,2012/2013 - Clausura
2013-04-14,Atlas,1561.8,2012/2013 - Clausura
2013-04-14,Pumas,1555.64,2012/2013 - Clausura
2013-04-14,Tigres,1620.5,2012/2013 - Clausura
2013-04-14,Puebla,1407.62,2012/2013 - Clausura
2013-04-14,Chiapas,1452.6,2012/2013 - Clausura
2013-04-14,Chivas,1452.71,2012/2013 - Clausura
2013-04-14,Atlante,1366.93,2012/2013 - Clausura
2013-04-20,Chiapas,1448.5,2012/2013 - Clausura
2013-04-20,Leon,1465.72,2012/2013 - Clausura
2013-04-20,Santos Laguna,1620.16,2012/2013 - Clausura
2013-04-20,Monterrey,1502.94,2012/2013 - Clausura
2013-04-20,Querétaro,1455.53,2012/2013 - Clausura
2013-04-20,San Luis,1374.26,2012/2013 - Clausura
2013-04-20,Atlas,1571.75,2012/2013 - Clausura
2013-04-20,Chivas,1442.76,2012/2013 - Clausura
2013-04-21,Tigres,1630.48,2012/2013 - Clausura
2013-04-21,Pachuca,1471.18,2012/2013 - Clausura
2013-04-21,Tijuana,1492.48,2012/2013 - Clausura
2013-04-21,Morelia,1592.18,2012/2013 - Clausura
2013-04-21,América,1635.58,2012/2013 - Clausura
2013-04-21,Pumas,1543.77,2012/2013 - Clausura
2013-04-21,Toluca,1485.02,2012/2013 - Clausura
2013-04-21,Cruz Azul,1577.95,2012/2013 - Clausura
2013-04-21,Atlante,1387.53,2012/2013 - Clausura
2013-04-21,Puebla,1387.02,2012/2013 - Clausura
2013-04-27,Morelia,1602.21,2012/2013 - Clausura
2013-04-27,Toluca,1474.99,2012/2013 - Clausura
2013-04-27,Cruz Azul,1595.94,2012/2013 - Clausura
2013-04-27,Santos Laguna,1602.17,2012/2013 - Clausura
2013-04-28,Pachuca,1450.93,2012/2013 - Clausura
2013-04-28,América,1655.83,2012/2013 - Clausura
2013-04-28,Tigres,1596.55,2012/2013 - Clausura
2013-04-28,Monterrey,1536.87,2012/2013 - Clausura
2013-04-28,Leon,1477.09,2012/2013 - Clausura
2013-04-28,Atlante,1376.16,2012/2013 - Clausura
2013-04-28,San Luis,1396.93,2012/2013 - Clausura
2013-04-28,Tijuana,1469.81,2012/2013 - Clausura
2013-04-28,Pumas,1557.06,2012/2013 - Clausura
2013-04-28,Chiapas,1435.21,2012/2013 - Clausura
2013-04-28,Puebla,1390.85,2012/2013 - Clausura
2013-04-28,Atlas,1567.92,2012/2013 - Clausura
2013-04-28,Chivas,1415.92,2012/2013 - Clausura
2013-04-28,Querétaro,1482.37,2012/2013 - Clausura
2013-05-04,Chiapas,1451.63,2012/2013 - Clausura
2013-05-04,Pachuca,1434.51,2012/2013 - Clausura
2013-05-04,Tijuana,1486.67,2012/2013 - Clausura
2013-05-04,Chivas,1399.06,2012/2013 - Clausura
2013-05-04,América,1620.41,2012/2013 - Clausura
2013-05-04,Tigres,1631.97,2012/2013 - Clausura
2013-05-05,Monterrey,1504.61,2012/2013 - Clausura
2013-05-05,Cruz Azul,1628.2,2012/2013 - Clausura
2013-05-05,Santos Laguna,1574.59,2012/2013 - Clausura
2013-05-05,Morelia,1629.79,2012/2013 - Clausura
2013-05-05,Atlas,1535.6,2012/2013 - Clausura
2013-05-05,Leon,1509.41,2012/2013 - Clausura
2013-05-05,Querétaro,1450.02,2012/2013 - Clausura
2013-05-05,Puebla,1423.2,2012/2013 - Clausura
2013-05-05,Toluca,1443.28,2012/2013 - Clausura
2013-05-05,San Luis,1428.64,2012/2013 - Clausura
2013-05-05,Atlante,1359.54,2012/2013 - Clausura
2013-05-05,Pumas,1573.68,2012/2013 - Clausura
2013-05-09,Monterrey,1527.85,2012/2013 - Clausura
2013-05-09,Tigres,1608.73,2012/2013 - Clausura
2013-05-09,Pumas,1548.86,2012/2013 - Clausura
2013-05-09,América,1645.23,2012/2013 - Clausura
2013-05-10,Santos Laguna,1568.51,2012/2013 - Clausura
2013-05-10,Atlas,1541.68,2012/2013 - Clausura
2013-05-10,Cruz Azul,1646.15,2012/2013 - Clausura
2013-05-10,Morelia,1611.84,2012/2013 - Clausura
2013-05-11,América,1655.75,2012/2013 - Clausura
2013-05-11,Pumas,1538.34,2012/2013 - Clausura
2013-05-12,Tigres,1601.08,2012/2013 - Clausura
2013-05-12,Monterrey,1535.5,2012/2013 - Clausura
2013-05-12,Morelia,1629.36,2012/2013 - Clausura
2013-05-12,Cruz Azul,1628.63,2012/2013 - Clausura
2013-05-13,Atlas,1511.75,2012/2013 - Clausura
2013-05-13,Santos Laguna,1598.44,2012/2013 - Clausura
2013-05-16,Monterrey,1536.43,2012/2013 - Clausura
2013-05-16,América,1654.82,2012/2013 - Clausura
2013-05-17,Santos Laguna,1565.98,2012/2013 - Clausura
2013-05-17,Cruz Azul,1661.09,2012/2013 - Clausura
2013-05-18,América,1664.36,2012/2013 - Clausura
2013-05-18,Monterrey,1526.89,2012/2013 - Clausura
2013-05-20,Cruz Azul,1671.67,2012/2013 - Clausura
2013-05-20,Santos Laguna,1555.4,2012/2013 - Clausura
2013-05-24,Cruz Azul,1686.76,2012/2013 - Clausura
2013-05-24,América,1649.27,2012/2013 - Clausura
2013-05-27,América,1666.98,2012/2013 - Clausura
2013-05-27,Cruz Azul,1669.05,2012/2013 - Clausura
2013-07-20,Querétaro,1442.04,2013/2014 - Apertura
2013-07-20,Morelia,1613.52,2013/2014 - Apertura
2013-07-20,Tijuana,1486.94,2013/2014 - Apertura
2013-07-20,Atlas,1511.95,2013/2014 - Apertura
2013-07-20,Cruz Azul,1628.71,2013/2014 - Apertura
2013-07-20,Monterrey,1508.45,2013/2014 - Apertura
2013-07-21,Veracruz,1494.12,2013/2014 - Apertura
2013-07-21,Chiapas,1472.02,2013/2014 - Apertura
2013-07-21,Leon,1516.72,2013/2014 - Apertura
2013-07-21,Atlante,1391.55,2013/2014 - Apertura
2013-07-21,Puebla,1445.35,2013/2014 - Apertura
2013-07-21,Pumas,1527.73,2013/2014 - Apertura
2013-07-21,Toluca,1432.37,2013/2014 - Apertura
2013-07-21,Pachuca,1482.09,2013/2014 - Apertura
2013-07-27,Morelia,1577.56,2013/2014 - Apertura
2013-07-27,Toluca,1468.33,2013/2014 - Apertura
2013-07-27,Santos Laguna,1559.7,2013/2014 - Apertura
2013-07-27,Cruz Azul,1607.79,2013/2014 - Apertura
2013-07-28,Atlante,1366.94,2013/2014 - Apertura
2013-07-28,Veracruz,1518.73,2013/2014 - Apertura
2013-07-28,Monterrey,1501.45,2013/2014 - Apertura
2013-07-28,Puebla,1452.35,2013/2014 - Apertura
2013-07-28,Pachuca,1502.93,2013/2014 - Apertura
2013-07-28,Tigres,1549.91,2013/2014 - Apertura
2013-07-28,Atlas,1484.64,2013/2014 - Apertura
2013-07-28,Leon,1544.03,2013/2014 - Apertura
2013-07-28,Chiapas,1465.8,2013/2014 - Apertura
2013-07-28,Chivas,1435.57,2013/2014 - Apertura
2013-07-28,Pumas,1487.4,2013/2014 - Apertura
2013-07-28,Querétaro,1482.37,2013/2014 - Apertura
2013-07-31,Cruz Azul,1598.16,2013/2014 - Apertura
2013-07-31,Chiapas,1475.43,2013/2014 - Apertura
2013-07-31,Atlante,1367.75,2013/2014 - Apertura
2013-07-31,Atlas,1483.83,2013/2014 - Apertura
2013-07-31,Tijuana,1503.37,2013/2014 - Apertura
2013-07-31,Pachuca,1486.5,2013/2014 - Apertura
2013-07-31,Chivas,1409.58,2013/2014 - Apertura
2013-07-31,Veracruz,1544.72,2013/2014 - Apertura
2013-08-01,Puebla,1452.69,2013/2014 - Apertura
2013-08-01,Santos Laguna,1559.36,2013/2014 - Apertura
2013-08-01,Querétaro,1478.71,2013/2014 - Apertura
2013-08-01,Monterrey,1505.11,2013/2014 - Apertura
2013-08-01,Toluca,1464.67,2013/2014 - Apertura
2013-08-01,Pumas,1491.06,2013/2014 - Apertura
2013-08-01,Tigres,1523.94,2013/2014 - Apertura
2013-08-01,Morelia,1603.53,2013/2014 - Apertura
2013-08-01,Leon,1542.78,2013/2014 - Apertura
2013-08-01,América,1618.13,2013/2014 - Apertura
2013-08-03,América,1629.3,2013/2014 - Apertura
2013-08-03,Atlas,1472.66,2013/2014 - Apertura
2013-08-03,Veracruz,1563.4,2013/2014 - Apertura
2013-08-03,Cruz Azul,1579.48,2013/2014 - Apertura
2013-08-04,Morelia,1613.88,2013/2014 - Apertura
2013-08-04,Tijuana,1493.02,2013/2014 - Apertura
2013-08-04,Monterrey,1498.97,2013/2014 - Apertura
2013-08-04,Toluca,1470.81,2013/2014 - Apertura
2013-08-04,Pachuca,1484.5,2013/2014 - Apertura
2013-08-04,Leon,1544.78,2013/2014 - Apertura
2013-08-04,Santos Laguna,1572.31,2013/2014 - Apertura
2013-08-04,Querétaro,1465.76,2013/2014 - Apertura
2013-08-04,Chiapas,1491.81,2013/2014 - Apertura
2013-08-04,Puebla,1436.31,2013/2014 - Apertura
2013-08-04,Pumas,1461.54,2013/2014 - Apertura
2013-08-04,Tigres,1553.46,2013/2014 - Apertura
2013-08-04,Chivas,1422.79,2013/2014 - Apertura
2013-08-04,Atlante,1354.54,2013/2014 - Apertura
2013-08-10,Querétaro,1462.4,2013/2014 - Apertura
2013-08-10,Chiapas,1495.17,2013/2014 - Apertura
2013-08-10,Tijuana,1508.85,2013/2014 - Apertura
2013-08-10,Pumas,1445.71,2013/2014 - Apertura
2013-08-10,Cruz Azul,1588.69,2013/2014 - Apertura
2013-08-10,Chivas,1413.58,2013/2014 - Apertura
2013-08-11,Atlante,1341.26,2013/2014 - Apertura
2013-08-11,América,1642.58,2013/2014 - Apertura
2013-08-11,Tigres,1567.9,2013/2014 - Apertura
2013-08-11,Monterrey,1484.53,2013/2014 - Apertura
2013-08-11,Leon,1543.36,2013/2014 - Apertura
2013-08-11,Morelia,1615.3,2013/2014 - Apertura
2013-08-11,Atlas,1468.69,2013/2014 - Apertura
2013-08-11,Pachuca,1488.47,2013/2014 - Apertura
2013-08-11,Puebla,1437.56,2013/2014 - Apertura
2013-08-11,Veracruz,1562.15,2013/2014 - Apertura
2013-08-11,Toluca,1470.88,2013/2014 - Apertura
2013-08-11,Santos Laguna,1572.24,2013/2014 - Apertura
2013-08-17,Morelia,1624.95,2013/2014 - Apertura
2013-08-17,Atlas,1459.04,2013/2014 - Apertura
2013-08-17,Santos Laguna,1591.43,2013/2014 - Apertura
2013-08-17,Tigres,1548.71,2013/2014 - Apertura
2013-08-17,Cruz Azul,1593.83,2013/2014 - Apertura
2013-08-17,Atlante,1336.12,2013/2014 - Apertura
2013-08-17,Veracruz,1553.85,2013/2014 - Apertura
2013-08-17,Querétaro,1470.7,2013/2014 - Apertura
2013-08-18,Monterrey,1501.45,2013/2014 - Apertura
2013-08-18,Tijuana,1491.93,2013/2014 - Apertura
2013-08-18,Pachuca,1470.25,2013/2014 - Apertura
2013-08-18,América,1660.8,2013/2014 - Apertura
2013-08-18,Chiapas,1456.38,2013/2014 - Apertura
2013-08-18,Toluca,1509.67,2013/2014 - Apertura
2013-08-18,Pumas,1445.6,2013/2014 - Apertura
2013-08-18,Leon,1543.47,2013/2014 - Apertura
2013-08-18,Chivas,1383.45,2013/2014 - Apertura
2013-08-18,Puebla,1467.69,2013/2014 - Apertura
2013-08-24,Querétaro,1483.29,2013/2014 - Apertura
2013-08-24,Chivas,1370.86,2013/2014 - Apertura
2013-08-24,Tijuana,1491.91,2013/2014 - Apertura
2013-08-24,Santos Laguna,1591.45,2013/2014 - Apertura
2013-08-24,América,1676.36,2013/2014 - Apertura
2013-08-24,Morelia,1609.39,2013/2014 - Apertura
2013-08-25,Atlante,1337.69,2013/2014 - Apertura
2013-08-25,Pachuca,1468.68,2013/2014 - Apertura
2013-08-25,Tigres,1540.66,2013/2014 - Apertura
2013-08-25,Chiapas,1464.43,2013/2014 - Apertura
2013-08-25,Leon,1558.66,2013/2014 - Apertura
2013-08-25,Monterrey,1486.26,2013/2014 - Apertura
2013-08-25,Atlas,1453.99,2013/2014 - Apertura
2013-08-25,Pumas,1450.65,2013/2014 - Apertura
2013-08-25,Puebla,1447.76,2013/2014 - Apertura
2013-08-25,Cruz Azul,1613.76,2013/2014 - Apertura
2013-08-25,Toluca,1530.51,2013/2014 - Apertura
2013-08-25,Veracruz,1533.01,2013/2014 - Apertura
2013-08-31,Morelia,1620.23,2013/2014 - Apertura
2013-08-31,Pachuca,1457.84,2013/2014 - Apertura
2013-08-31,Santos Laguna,1557.62,2013/2014 - Apertura
2013-08-31,Leon,1592.49,2013/2014 - Apertura
2013-08-31,Cruz Azul,1574.58,2013/2014 - Apertura
2013-08-31,Querétaro,1522.47,2013/2014 - Apertura
2013-08-31,Veracruz,1528.85,2013/2014 - Apertura
2013-08-31,Tigres,1544.82,2013/2014 - Apertura
2013-09-01,Monterrey,1480.45,2013/2014 - Apertura
2013-09-01,Atlas,1459.8,2013/2014 - Apertura
2013-09-01,Chiapas,1484.12,2013/2014 - Apertura
2013-09-01,Tijuana,1472.22,2013/2014 - Apertura
2013-09-01,Puebla,1457.66,2013/2014 - Apertura
2013-09-01,Atlante,1327.79,2013/2014 - Apertura
2013-09-01,Chivas,1373.58,2013/2014 - Apertura
2013-09-01,Toluca,1527.79,2013/2014 - Apertura
2013-09-03,Pumas,1432.96,2013/2014 - Apertura
2013-09-03,América,1694.05,2013/2014 - Apertura
2013-09-06,Querétaro,1534.5,2013/2014 - Apertura
2013-09-06,Puebla,1445.63,2013/2014 - Apertura
2013-09-07,América,1700.14,2013/2014 - Apertura
2013-09-07,Monterrey,1474.36,2013/2014 - Apertura
2013-09-08,Atlante,1335.84,2013/2014 - Apertura
2013-09-08,Morelia,1612.18,2013/2014 - Apertura
2013-09-08,Pachuca,1452.32,2013/2014 - Apertura
2013-09-08,Pumas,1438.48,2013/2014 - Apertura
2013-09-08,Tigres,1534.37,2013/2014 - Apertura
2013-09-08,Chivas,1384.03,2013/2014 - Apertura
2013-09-08,Leon,1559.38,2013/2014 - Apertura
2013-09-08,Chiapas,1517.23,2013/2014 - Apertura
2013-09-08,Atlas,1459.7,2013/2014 - Apertura
2013-09-08,Santos Laguna,1557.72,2013/2014 - Apertura
2013-09-08,Tijuana,1495.95,2013/2014 - Apertura
2013-09-08,Veracruz,1505.12,2013/2014 - Apertura
2013-09-08,Toluca,1502.97,2013/2014 - Apertura
2013-09-08,Cruz Azul,1599.4,2013/2014 - Apertura
2013-09-14,Querétaro,1541.05,2013/2014 - Apertura
2013-09-14,Atlante,1329.29,2013/2014 - Apertura
2013-09-14,Santos Laguna,1581.88,2013/2014 - Apertura
2013-09-14,América,1675.98,2013/2014 - Apertura
2013-09-14,Cruz Azul,1568.33,2013/2014 - Apertura
2013-09-14,Tigres,1565.44,2013/2014 - Apertura
2013-09-14,Veracruz,1480.75,2013/2014 - Apertura
2013-09-14,Leon,1583.75,2013/2014 - Apertura
2013-09-15,Monterrey,1488.63,2013/2014 - Apertura
2013-09-15,Pachuca,1438.05,2013/2014 - Apertura
2013-09-15,Chiapas,1532.82,2013/2014 - Apertura
2013-09-15,Atlas,1444.11,2013/2014 - Apertura
2013-09-15,Pumas,1421.44,2013/2014 - Apertura
2013-09-15,Morelia,1629.22,2013/2014 - Apertura
2013-09-15,Puebla,1443.68,2013/2014 - Apertura
2013-09-15,Toluca,1504.92,2013/2014 - Apertura
2013-09-15,Chivas,1384.58,2013/2014 - Apertura
2013-09-15,Tijuana,1495.4,2013/2014 - Apertura
2013-09-21,Morelia,1589.57,2013/2014 - Apertura
2013-09-21,Monterrey,1528.28,2013/2014 - Apertura
2013-09-21,Tijuana,1494.16,2013/2014 - Apertura
2013-09-21,Cruz Azul,1569.57,2013/2014 - Apertura
2013-09-21,América,1685.79,2013/2014 - Apertura
2013-09-21,Chiapas,1523.01,2013/2014 - Apertura
2013-09-22,Atlante,1350.35,2013/2014 - Apertura
2013-09-22,Pumas,1400.38,2013/2014 - Apertura
2013-09-22,Pachuca,1440.06,2013/2014 - Apertura
2013-09-22,Santos Laguna,1579.87,2013/2014 - Apertura
2013-09-22,Tigres,1556.42,2013/2014 - Apertura
2013-09-22,Puebla,1452.7,2013/2014 - Apertura
2013-09-22,Leon,1590.28,2013/2014 - Apertura
2013-09-22,Chivas,1378.05,2013/2014 - Apertura
2013-09-22,Atlas,1441.22,2013/2014 - Apertura
2013-09-22,Veracruz,1483.64,2013/2014 - Apertura
2013-09-22,Toluca,1528.55,2013/2014 - Apertura
2013-09-22,Querétaro,1517.42,2013/2014 - Apertura
2013-09-28,Querétaro,1514.64,2013/2014 - Apertura
2013-09-28,Tigres,1559.2,2013/2014 - Apertura
2013-09-28,Santos Laguna,1598.36,2013/2014 - Apertura
2013-09-28,Morelia,1571.08,2013/2014 - Apertura
2013-09-28,Cruz Azul,1586.28,2013/2014 - Apertura
2013-09-28,Leon,1573.57,2013/2014 - Apertura
2013-09-28,Veracruz,1468.25,2013/2014 - Apertura
2013-09-28,América,1701.18,2013/2014 - Apertura
2013-09-29,Monterrey,1494.33,2013/2014 - Apertura
2013-09-29,Pumas,1434.33,2013/2014 - Apertura
2013-09-29,Chiapas,1534.15,2013/2014 - Apertura
2013-09-29,Pachuca,1428.92,2013/2014 - Apertura
2013-09-29,Puebla,1473.35,2013/2014 - Apertura
2013-09-29,Tijuana,1473.51,2013/2014 - Apertura
2013-09-29,Toluca,1539.14,2013/2014 - Apertura
2013-09-29,Atlante,1339.76,2013/2014 - Apertura
2013-09-29,Chivas,1376.36,2013/2014 - Apertura
2013-09-29,Atlas,1442.91,2013/2014 - Apertura
2013-10-02,América,1707.71,2013/2014 - Apertura
2013-10-02,Tijuana,1466.98,2013/2014 - Apertura
2013-10-05,Morelia,1584.55,2013/2014 - Apertura
2013-10-05,Chiapas,1520.68,2013/2014 - Apertura
2013-10-05,Tijuana,1485.3,2013/2014 - Apertura
2013-10-05,Querétaro,1496.32,2013/2014 - Apertura
2013-10-05,América,1711.53,2013/2014 - Apertura
2013-10-05,Chivas,1372.54,2013/2014 - Apertura
2013-10-06,Atlante,1364.66,2013/2014 - Apertura
2013-10-06,Monterrey,1469.43,2013/2014 - Apertura
2013-10-06,Pachuca,1426.15,2013/2014 - Apertura
2013-10-06,Veracruz,1471.02,2013/2014 - Apertura
2013-10-06,Tigres,1530.49,2013/2014 - Apertura
2013-10-06,Toluca,1567.85,2013/2014 - Apertura
2013-10-06,Leon,1585.47,2013/2014 - Apertura
2013-10-06,Puebla,1461.45,2013/2014 - Apertura
